Date,Corridor,Delay_Type,Minutes_Delayed
2025-09-07,Valley,traffic,28.0
2025-09-07,Valley,staff,33.0
2025-09-07,Valley,signal,
2025-09-07,Valley,accident,48.0
2025-09-08,North-South,mechanical,28.0
2025-09-08,North-South, weather ,44.0
2025-09-08,North-South,staff,38.0
2025-09-08,North-South,signal,42.0
2025-09-08,North-South,accident,33.0
2025-09-08,East-West, weather ,40.0
2025-09-08,East-West,traffic,27.0
2025-09-08,East-West,staff,47.0
2025-09-08,East-West,signal,37.0
2025-09-08,East-West,accident,40.0
2025-09-08,Central,mechanical,38.0
2025-09-08,Central,traffic,42.0
2025-09-08,Central,staff,39.0
2025-09-08,Central,signal,39.0
2025-09-08,Central,accident,34.0
2025-09-08,Coastal, weather ,27.0
2025-09-08,Coastal,traffic,32.0
2025-09-08,Coastal,staff,35.0
2025-09-08,Coastal,signal,33.0
2025-09-08,Mountain,mechanical,42.0
2025-09-08,Mountain, weather ,39.0
2025-09-08,Mountain,traffic,40.0
2025-09-08,Mountain,staff,36.0
2025-09-08,Mountain,accident,35.0
2025-09-08,Valley,mechanical,37.0
2025-09-08,Valley, weather ,34.0
2025-09-08,Valley,traffic,34.0
2025-09-08,Valley,signal,28.0
2025-09-08,Valley,accident,31.0
2025-09-09,North-South,mechanical,43.0
2025-09-09,North-South, weather ,41.0
2025-09-09,North-South,staff,31.0
2025-09-09,North-South,,28.0
2025-09-09,North-South,accident,39.0
2025-09-09,East-West, weather ,34.0
2025-09-09,East-West,staff,22.0
2025-09-09,East-West,accident,30.0
2025-09-09,Central,mechanical,32.0
2025-09-09,Central, weather ,30.0
2025-09-09,Central,traffic,42.0
2025-09-09,Central,accident,31.0
2025-09-09,Coastal,mechanical,44.0
2025-09-09,Coastal, weather ,
2025-09-09,Coastal,traffic,39.0
2025-09-09,Coastal,staff,41.0
2025-09-09,Coastal,signal,31.0
2025-09-09,Coastal,accident,28.0
2025-09-09,Mountain,mechanical,32.0
2025-09-09,Mountain,,40.0
2025-09-09,Mountain,accident,39.0
2025-09-09,Valley,mechanical,33.0
2025-09-09,Valley, weather ,31.0
2025-09-09,Valley,traffic,33.0
2025-09-09,Valley,staff,33.0
2025-09-09,Valley,signal,27.0
2025-09-09,Valley,accident,39.0
2025-09-10,North-South,mechanical,33.0
2025-09-10,North-South, weather ,42.0
2025-09-10,North-South,traffic,31.0
2025-09-10,North-South,staff,28.0
2025-09-10,North-South,signal,37.0
2025-09-10,North-South,accident,31.0
2025-09-10,East-West,mechanical,29.0
2025-09-10,East-West, weather ,38.0
2025-09-10,East-West,traffic,37.0
2025-09-10,East-West,staff,33.0
2025-09-10,East-West,signal,38.0
2025-09-10,East-West,accident,39.0
2025-09-10,Central,mechanical,36.0
2025-09-10,Central, weather ,44.0
2025-09-10,Central,traffic,29.0
2025-09-10,Central,staff,
2025-09-10,Central,accident,37.0
2025-09-10,Coastal, weather ,30.0
2025-09-10,Coastal,traffic,41.0
2025-09-10,Coastal,staff,41.0
2025-09-10,Coastal,signal,36.0
2025-09-10,Coastal,accident,33.0
2025-09-10,Mountain,mechanical,38.0
2025-09-10,Mountain, weather ,
2025-09-10,Mountain,traffic,29.0
2025-09-10,Mountain,staff,40.0
2025-09-10,Mountain,accident,41.0
2025-09-10,Valley,mechanical,36.0
2025-09-10,Valley, weather ,23.0
2025-09-10,Valley,traffic,31.0
2025-09-10,Valley,accident,33.0
2025-09-11,North-South, weather ,35.0
2025-09-11,North-South,traffic,40.0
2025-09-11,North-South,staff,43.0
2025-09-11,North-South,signal,28.0
2025-09-11,North-South,accident,39.0
2025-09-11,East-West,mechanical,37.0
2025-09-11,East-West, weather ,36.0
2025-09-11,East-West,traffic,30.0
2025-09-11,East-West,signal,28.0
2025-09-11,East-West,accident,37.0
2025-09-11,Central,mechanical,34.0
2025-09-11,Central, weather ,16.0
2025-09-11,Central,traffic,29.0
2025-09-11,Central,staff,35.0
2025-09-11,Central,signal,44.0
2025-09-11,Central,accident,35.0
2025-09-11,Coastal, weather ,37.0
2025-09-11,Coastal,traffic,47.0
2025-09-11,Coastal,staff,37.0
2025-09-11,Coastal,signal,32.0
2025-09-11,Coastal,accident,40.0
2025-09-11,Mountain, weather ,34.0
2025-09-11,Mountain,traffic,38.0
2025-09-11,Mountain,staff,42.0
2025-09-11,Mountain,signal,
2025-09-11,Mountain,accident,
2025-09-11,Valley,mechanical,32.0
2025-09-11,Valley, weather ,33.0
2025-09-11,Valley,traffic,35.0
2025-09-11,Valley,staff,32.0
2025-09-11,Valley,signal,35.0
2025-09-11,Valley,accident,27.0
2025-09-12,North-South,mechanical,35.0
2025-09-12,North-South, weather ,34.0
2025-09-12,North-South,traffic,31.0
2025-09-12,North-South,staff,29.0
2025-09-12,North-South,signal,33.0
2025-09-12,North-South,accident,46.0
2025-09-12,East-West,mechanical,34.0
2025-09-12,East-West,staff,36.0
2025-09-12,East-West,signal,31.0
2025-09-12,East-West,accident,30.0
2025-09-12,Central,mechanical,41.0
2025-09-12,Central,traffic,33.0
2025-09-12,Central,staff,38.0
2025-09-12,Central,signal,29.0
2025-09-12,Coastal,mechanical,35.0
2025-09-12,Coastal, weather ,33.0
2025-09-12,Coastal,traffic,38.0
2025-09-12,Coastal,staff,46.0
2025-09-12,Coastal,,31.0
2025-09-12,Coastal,accident,39.0
2025-09-12,Mountain,mechanical,36.0
2025-09-12,Mountain, weather ,30.0
2025-09-12,Mountain,traffic,30.0
2025-09-12,Mountain,staff,32.0
2025-09-12,Mountain,accident,35.0
2025-09-12,Valley,mechanical,37.0
2025-09-12,Valley, weather ,33.0
2025-09-12,Valley,traffic,32.0
2025-09-12,Valley,staff,25.0
2025-09-12,Valley,signal,38.0
2025-09-12,Valley,accident,41.0
2025-09-13,North-South, weather ,37.0
2025-09-13,North-South,traffic,35.0
2025-09-13,North-South,staff,35.0
2025-09-13,North-South,signal,33.0
2025-09-13,North-South,accident,38.0
2025-09-13,East-West,mechanical,38.0
2025-09-13,East-West, weather ,35.0
2025-09-13,East-West,staff,32.0
2025-09-13,East-West,signal,33.0
2025-09-13,East-West,accident,36.0
2025-09-13,Central,,42.0
2025-09-13,Central,signal,40.0
2025-09-13,Central,accident,28.0
2025-09-13,Coastal,mechanical,36.0
2025-09-13,Coastal, weather ,26.0
2025-09-13,Coastal,traffic,35.0
2025-09-13,Coastal,staff,29.0
2025-09-13,Coastal,signal,28.0
2025-09-13,Coastal,accident,43.0
2025-09-13,Mountain,mechanical,39.0
2025-09-13,Mountain, weather ,34.0
2025-09-13,Mountain,traffic,35.0
2025-09-13,Mountain,staff,
2025-09-13,Mountain,signal,30.0
2025-09-13,Mountain,accident,38.0
2025-09-13,Valley,mechanical,48.0
2025-09-13,Valley, weather ,31.0
2025-09-13,Valley,traffic,39.0
2025-09-13,Valley,staff,37.0
2025-09-13,Valley,signal,27.0
2025-09-13,Valley,accident,34.0
2025-09-14,North-South,mechanical,45.0
2025-09-14,North-South, weather ,35.0
2025-09-14,North-South,,36.0
2025-09-14,North-South,signal,36.0
2025-09-14,North-South,accident,43.0
2025-09-14,East-West,mechanical,36.0
2025-09-14,East-West,traffic,22.0
2025-09-14,East-West,staff,32.0
2025-09-14,East-West,signal,41.0
2025-09-14,East-West,accident,31.0
2025-09-14,Central,mechanical,28.0
2025-09-14,Central,traffic,39.0
2025-09-14,Central,staff,41.0
2025-09-14,Central,signal,34.0
2025-09-14,Central,accident,38.0
2025-09-14,Coastal,mechanical,38.0
2025-09-14,Coastal, weather ,42.0
2025-09-14,Coastal,traffic,30.0
2025-09-14,Coastal,staff,31.0
2025-09-14,Coastal,signal,29.0
2025-09-14,Coastal,accident,
2025-09-14,Mountain,mechanical,34.0
2025-09-14,Mountain,staff,30.0
2025-09-14,Mountain,signal,38.0
2025-09-14,Mountain,accident,45.0
2025-09-14,Valley,mechanical,40.0
2025-09-14,Valley, weather ,29.0
2025-09-14,Valley,traffic,35.0
2025-09-14,Valley,staff,38.0
2025-09-14,Valley,accident,40.0
2025-09-15,North-South,mechanical,39.0
2025-09-15,North-South, weather ,
2025-09-15,North-South,traffic,24.0
2025-09-15,North-South,staff,37.0
2025-09-15,North-South,signal,34.0
2025-09-15,North-South,accident,29.0
2025-09-15,East-West,mechanical,29.0
2025-09-15,East-West, weather ,
2025-09-15,East-West,traffic,45.0
2025-09-15,East-West,staff,30.0
2025-09-15,East-West,signal,34.0
2025-09-15,East-West,accident,45.0
2025-09-15,Central, weather ,39.0
2025-09-15,Central,traffic,34.0
2025-09-15,Central,staff,36.0
2025-09-15,Central,signal,24.0
2025-09-15,Central,accident,
2025-09-15,Coastal,mechanical,33.0
2025-09-15,Coastal, weather ,28.0
2025-09-15,Coastal,traffic,36.0
2025-09-15,Coastal,staff,36.0
2025-09-15,Coastal,signal,38.0
2025-09-15,Mountain,mechanical,41.0
2025-09-15,Mountain, weather ,44.0
2025-09-15,Mountain,traffic,29.0
2025-09-15,Mountain,staff,26.0
2025-09-15,Mountain,signal,38.0
2025-09-15,Mountain,accident,
2025-09-15,Valley,mechanical,41.0
2025-09-15,Valley, weather ,29.0
2025-09-15,Valley,traffic,33.0
2025-09-15,Valley,staff,33.0
2025-09-15,Valley,signal,33.0
2025-09-15,Valley,accident,
2025-09-16,North-South, weather ,29.0
2025-09-16,North-South,traffic,42.0
2025-09-16,North-South,staff,41.0
2025-09-16,North-South,signal,33.0
2025-09-16,East-West, weather ,38.0
2025-09-16,East-West,traffic,34.0
2025-09-16,East-West,staff,39.0
2025-09-16,East-West,signal,40.0
2025-09-16,East-West,accident,42.0
2025-09-16,Central,mechanical,29.0
2025-09-16,Central, weather ,41.0
2025-09-16,Central,traffic,48.0
2025-09-16,Central,staff,38.0
2025-09-16,Central,signal,31.0
2025-09-16,Central,accident,47.0
2025-09-16,Coastal,mechanical,41.0
2025-09-16,Coastal, weather ,36.0
2025-09-16,Coastal,traffic,34.0
2025-09-16,Coastal,signal,33.0
2025-09-16,Coastal,accident,32.0
2025-09-16,Mountain,mechanical,26.0
2025-09-16,Mountain, weather ,38.0
2025-09-16,Mountain,traffic,35.0
2025-09-16,Mountain,signal,34.0
2025-09-16,Mountain,accident,42.0
2025-09-16,Valley,mechanical,40.0
2025-09-16,Valley,traffic,37.0
2025-09-16,Valley,staff,27.0
2025-09-16,Valley,signal,24.0
2025-09-16,Valley,accident,47.0
2025-09-17,North-South,mechanical,37.0
2025-09-17,North-South, weather ,30.0
2025-09-17,North-South,traffic,
2025-09-17,North-South,signal,
2025-09-17,East-West,mechanical,35.0
2025-09-17,East-West, weather ,27.0
2025-09-17,East-West,traffic,33.0
2025-09-17,East-West,staff,34.0
2025-09-17,East-West,signal,29.0
2025-09-17,East-West,accident,33.0
2025-09-17,Central,mechanical,37.0
2025-09-17,Central, weather ,35.0
2025-09-17,Central,traffic,28.0
2025-09-17,Central,signal,32.0
2025-09-17,Central,accident,44.0
2025-09-17,Coastal,,28.0
2025-09-17,Coastal, weather ,31.0
2025-09-17,Coastal,traffic,36.0
2025-09-17,Coastal,staff,28.0
2025-09-17,Coastal,signal,32.0
2025-09-17,Coastal,accident,40.0
2025-09-17,Mountain,mechanical,39.0
2025-09-17,Mountain,,
2025-09-17,Mountain,traffic,
2025-09-17,Mountain,signal,39.0
2025-09-17,Mountain,accident,42.0
2025-09-17,Valley,mechanical,36.0
2025-09-17,Valley, weather ,20.0
2025-09-17,Valley,traffic,36.0
2025-09-17,Valley,signal,38.0
2025-09-17,Valley,accident,38.0
2025-09-18,North-South,mechanical,35.0
2025-09-18,North-South, weather ,34.0
2025-09-18,North-South,traffic,33.0
2025-09-18,North-South,signal,
2025-09-18,North-South,accident,31.0
2025-09-18,East-West,mechanical,50.0
2025-09-18,East-West,traffic,38.0
2025-09-18,East-West,staff,36.0
2025-09-18,East-West,signal,38.0
2025-09-18,East-West,accident,37.0
2025-09-18,Central,mechanical,36.0
2025-09-18,Central,traffic,43.0
2025-09-18,Central,staff,33.0
2025-09-18,Central,signal,37.0
2025-09-18,Central,accident,38.0
2025-09-18,Coastal,mechanical,33.0
2025-09-18,Coastal, weather ,42.0
2025-09-18,Coastal,traffic,32.0
2025-09-18,Coastal,,38.0
2025-09-18,Coastal,signal,37.0
2025-09-18,Coastal,accident,27.0
2025-09-18,Mountain,mechanical,43.0
2025-09-18,Mountain,,32.0
2025-09-18,Mountain,traffic,27.0
2025-09-18,Mountain,staff,30.0
2025-09-18,Mountain,signal,40.0
2025-09-18,Valley,mechanical,36.0
2025-09-18,Valley, weather ,33.0
2025-09-18,Valley,traffic,40.0
2025-09-18,Valley,staff,36.0
2025-09-18,Valley,signal,30.0
2025-09-18,Valley,accident,39.0
2025-09-19,North-South,mechanical,33.0
2025-09-19,North-South, weather ,46.0
2025-09-19,North-South,traffic,28.0
2025-09-19,North-South,staff,38.0
2025-09-19,East-West,mechanical,30.0
2025-09-19,East-West,traffic,31.0
2025-09-19,East-West,staff,
2025-09-19,East-West,signal,42.0
2025-09-19,East-West,accident,32.0
2025-09-19,Central,mechanical,31.0
2025-09-19,Central, weather ,42.0
2025-09-19,Central,traffic,46.0
2025-09-19,Central,staff,35.0
2025-09-19,Central,signal,40.0
2025-09-19,Central,accident,35.0
2025-09-19,Coastal,mechanical,40.0
2025-09-19,Coastal, weather ,38.0
2025-09-19,Coastal,traffic,31.0
2025-09-19,Coastal,staff,45.0
2025-09-19,Coastal,signal,36.0
2025-09-19,Coastal,accident,33.0
2025-09-19,Mountain,mechanical,28.0
2025-09-19,Mountain, weather ,30.0
2025-09-19,Mountain,staff,42.0
2025-09-19,Mountain,signal,35.0
2025-09-19,Mountain,accident,39.0
2025-09-19,Valley,mechanical,27.0
2025-09-19,Valley, weather ,44.0
2025-09-19,Valley,traffic,35.0
2025-09-19,Valley,staff,44.0
2025-09-19,Valley,accident,39.0
2025-09-20,North-South, weather ,31.0
2025-09-20,North-South,traffic,29.0
2025-09-20,North-South,staff,27.0
2025-09-20,North-South,signal,29.0
2025-09-20,North-South,accident,31.0
2025-09-20,East-West, weather ,31.0
2025-09-20,East-West,traffic,29.0
2025-09-20,East-West,staff,29.0
2025-09-20,East-West,signal,23.0
2025-09-20,East-West,accident,29.0
2025-09-20,Central,mechanical,29.0
2025-09-20,Central, weather ,35.0
2025-09-20,Central,traffic,34.0
2025-09-20,Central,staff,31.0
2025-09-20,Central,signal,29.0
2025-09-20,Central,accident,34.0
2025-09-20,Coastal,mechanical,34.0
2025-09-20,Coastal, weather ,42.0
2025-09-20,Coastal,traffic,31.0
2025-09-20,Coastal,staff,36.0
2025-09-20,Coastal,signal,42.0
2025-09-20,Coastal,accident,38.0
2025-09-20,Mountain,mechanical,34.0
2025-09-20,Mountain, weather ,37.0
2025-09-20,Mountain,traffic,28.0
2025-09-20,Mountain,staff,31.0
2025-09-20,Mountain,accident,37.0
2025-09-20,Valley,mechanical,31.0
2025-09-20,Valley, weather ,36.0
2025-09-20,Valley,traffic,23.0
2025-09-20,Valley,staff,32.0
2025-09-20,Valley,accident,35.0
2025-09-21,North-South,mechanical,39.0
2025-09-21,North-South, weather ,29.0
2025-09-21,North-South,,29.0
2025-09-21,North-South,staff,39.0
2025-09-21,North-South,signal,26.0
2025-09-21,East-West,mechanical,35.0
2025-09-21,East-West, weather ,32.0
2025-09-21,East-West,traffic,35.0
2025-09-21,East-West,staff,33.0
2025-09-21,East-West,signal,32.0
2025-09-21,Central,mechanical,40.0
2025-09-21,Central, weather ,35.0
2025-09-21,Central,traffic,35.0
2025-09-21,Central,staff,
2025-09-21,Central,accident,37.0
2025-09-21,Coastal,traffic,29.0
2025-09-21,Coastal,staff,
2025-09-21,Coastal,signal,38.0
2025-09-21,Coastal,accident,
2025-09-21,Mountain,traffic,36.0
2025-09-21,Mountain,signal,30.0
2025-09-21,Mountain,accident,42.0
2025-09-21,Valley,mechanical,29.0
2025-09-21,Valley, weather ,32.0
2025-09-21,Valley,signal,23.0
2025-09-21,Valley,accident,26.0
2025-09-22,North-South,traffic,37.0
2025-09-22,North-South,staff,37.0
2025-09-22,North-South,accident,29.0
2025-09-22,East-West,mechanical,35.0
2025-09-22,East-West, weather ,37.0
2025-09-22,East-West,traffic,26.0
2025-09-22,East-West,staff,33.0
2025-09-22,East-West,signal,33.0
2025-09-22,East-West,accident,38.0
2025-09-22,Central,mechanical,27.0
2025-09-22,Central, weather ,42.0
2025-09-22,Central,traffic,31.0
2025-09-22,Central,staff,26.0
2025-09-22,Central,signal,
2025-09-22,Central,accident,42.0
2025-09-22,Coastal, weather ,36.0
2025-09-22,Coastal,traffic,27.0
2025-09-22,Coastal,signal,27.0
2025-09-22,Coastal,accident,34.0
2025-09-22,Mountain,mechanical,41.0
2025-09-22,Mountain, weather ,36.0
2025-09-22,Mountain,traffic,34.0
2025-09-22,Mountain,signal,38.0
2025-09-22,Mountain,accident,41.0
2025-09-22,Valley,mechanical,27.0
2025-09-22,Valley, weather ,36.0
2025-09-22,Valley,traffic,27.0
2025-09-22,Valley,signal,38.0
2025-09-23,North-South, weather ,27.0
2025-09-23,North-South,traffic,34.0
2025-09-23,North-South,staff,34.0
2025-09-23,North-South,signal,
2025-09-23,North-South,accident,37.0
2025-09-23,East-West,mechanical,37.0
2025-09-23,East-West, weather ,36.0
2025-09-23,East-West,traffic,31.0
2025-09-23,East-West,staff,37.0
2025-09-23,East-West,signal,
2025-09-23,Central,mechanical,30.0
2025-09-23,Central, weather ,24.0
2025-09-23,Central,traffic,26.0
2025-09-23,Central,staff,40.0
2025-09-23,Central,signal,36.0
2025-09-23,Central,accident,38.0
2025-09-23,Coastal,mechanical,30.0
2025-09-23,Coastal, weather ,27.0
2025-09-23,Coastal,traffic,29.0
2025-09-23,Coastal,staff,33.0
2025-09-23,Coastal,signal,31.0
2025-09-23,Mountain,mechanical,28.0
2025-09-23,Mountain, weather ,25.0
2025-09-23,Mountain,traffic,34.0
2025-09-23,Mountain,staff,33.0
2025-09-23,Mountain,signal,30.0
2025-09-23,Mountain,accident,37.0
2025-09-23,Valley,mechanical,31.0
2025-09-23,Valley,traffic,34.0
2025-09-23,Valley,staff,39.0
2025-09-23,Valley,signal,30.0
2025-09-23,Valley,accident,33.0
2025-09-24,North-South, weather ,34.0
2025-09-24,North-South,traffic,36.0
2025-09-24,North-South,staff,32.0
2025-09-24,North-South,signal,43.0
2025-09-24,North-South,accident,38.0
2025-09-24,East-West, weather ,40.0
2025-09-24,East-West,traffic,34.0
2025-09-24,East-West,staff,34.0
2025-09-24,East-West,signal,40.0
2025-09-24,East-West,accident,35.0
2025-09-24,Central,mechanical,25.0
2025-09-24,Central, weather ,33.0
2025-09-24,Central,traffic,34.0
2025-09-24,Central,staff,33.0
2025-09-24,Central,signal,30.0
2025-09-24,Central,accident,37.0
2025-09-24,Coastal,mechanical,34.0
2025-09-24,Coastal, weather ,34.0
2025-09-24,Coastal,traffic,31.0
2025-09-24,Coastal,staff,28.0
2025-09-24,Coastal,accident,35.0
2025-09-24,Mountain,mechanical,36.0
2025-09-24,Mountain, weather ,32.0
2025-09-24,Mountain,traffic,29.0
2025-09-24,Mountain,staff,
2025-09-24,Mountain,signal,26.0
2025-09-24,Mountain,accident,35.0
2025-09-24,Valley,mechanical,30.0
2025-09-24,Valley, weather ,38.0
2025-09-24,Valley,staff,34.0
2025-09-24,Valley,signal,38.0
2025-09-24,Valley,accident,33.0
2025-09-25,North-South,mechanical,29.0
2025-09-25,North-South, weather ,37.0
2025-09-25,North-South,traffic,32.0
2025-09-25,North-South,staff,39.0
2025-09-25,North-South,signal,
2025-09-25,North-South,accident,39.0
2025-09-25,East-West,mechanical,41.0
2025-09-25,East-West, weather ,35.0
2025-09-25,East-West,traffic,41.0
2025-09-25,East-West,staff,41.0
2025-09-25,East-West,accident,32.0
2025-09-25,Central, weather ,27.0
2025-09-25,Central,traffic,39.0
2025-09-25,Central,staff,28.0
2025-09-25,Central,accident,29.0
2025-09-25,Coastal, weather ,46.0
2025-09-25,Coastal,traffic,33.0
2025-09-25,Coastal,staff,24.0
2025-09-25,Coastal,signal,46.0
2025-09-25,Coastal,accident,41.0
2025-09-25,Mountain,mechanical,33.0
2025-09-25,Mountain,traffic,34.0
2025-09-25,Mountain,signal,32.0
2025-09-25,Mountain,accident,35.0
2025-09-25,Valley,mechanical,36.0
2025-09-25,Valley, weather ,44.0
2025-09-25,Valley,traffic,28.0
2025-09-25,Valley,staff,37.0
2025-09-25,Valley,signal,32.0
2025-09-25,Valley,accident,32.0
2025-09-26,North-South,mechanical,36.0
2025-09-26,North-South, weather ,32.0
2025-09-26,North-South,staff,42.0
2025-09-26,North-South,accident,38.0
2025-09-26,East-West, weather ,34.0
2025-09-26,East-West,traffic,29.0
2025-09-26,East-West,staff,38.0
2025-09-26,East-West,signal,46.0
2025-09-26,East-West,accident,42.0
2025-09-26,Central,mechanical,36.0
2025-09-26,Central, weather ,32.0
2025-09-26,Central,staff,34.0
2025-09-26,Central,signal,35.0
2025-09-26,Coastal,mechanical,41.0
2025-09-26,Coastal, weather ,35.0
2025-09-26,Coastal,traffic,28.0
2025-09-26,Coastal,signal,48.0
2025-09-26,Coastal,accident,31.0
2025-09-26,Mountain, weather ,23.0
2025-09-26,Mountain,traffic,44.0
2025-09-26,Mountain,staff,42.0
2025-09-26,Mountain,signal,35.0
2025-09-26,Mountain,accident,31.0
2025-09-26,Valley,mechanical,35.0
2025-09-26,Valley, weather ,30.0
2025-09-26,Valley,traffic,
2025-09-26,Valley,staff,39.0
2025-09-26,Valley,signal,
2025-09-26,Valley,accident,28.0
2025-09-27,North-South,mechanical,34.0
2025-09-27,North-South, weather ,41.0
2025-09-27,North-South,staff,21.0
2025-09-27,North-South,accident,42.0
2025-09-27,East-West,mechanical,31.0
2025-09-27,East-West, weather ,35.0
2025-09-27,East-West,staff,34.0
2025-09-27,East-West,signal,30.0
2025-09-27,East-West,accident,30.0
2025-09-27,Central,mechanical,
2025-09-27,Central,traffic,35.0
2025-09-27,Central,staff,32.0
2025-09-27,Central,signal,31.0
2025-09-27,Coastal,mechanical,35.0
2025-09-27,Coastal, weather ,27.0
2025-09-27,Coastal,traffic,30.0
2025-09-27,Coastal,staff,30.0
2025-09-27,Coastal,signal,32.0
2025-09-27,Coastal,accident,32.0
2025-09-27,Mountain,mechanical,36.0
2025-09-27,Mountain, weather ,37.0
2025-09-27,Mountain,traffic,32.0
2025-09-27,Mountain,staff,45.0
2025-09-27,Mountain,accident,39.0
2025-09-27,Valley,mechanical,38.0
